,Conta,Descrição,31/12/2019,31/12/2018,31/12/2017,01/01/2019 a 31/12/2019,01/01/2018 a 31/12/2018,01/01/2017 a 31/12/2017
0,1,Ativo Total,1.417.433,1.084.170,1.001.298,,,
1,1.01,Ativo Circulante,240.177,176.297,95.193,,,
2,1.01.01,Caixa e Equivalentes de Caixa,3.357,75.637,2.992,,,
3,1.01.02,Aplicações Financeiras,86.764,578,0,,,
4,1.01.02.01,Aplicações Financeiras Avaliadas a Valor Justo através do Resultado,86.764,578,0,,,
5,1.01.02.01.01,Títulos para Negociação,86.764,578,0,,,
6,1.01.02.01.02,Títulos Designados a Valor Justo,,,,,,
7,1.01.02.02,Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes,,,,,,
8,1.01.02.02.01,Títulos Mantidos até o Vencimento,,,,,,
9,1.01.02.03,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
10,1.01.03,Contas a Receber,125.293,94.597,88.075,,,
11,1.01.03.01,Clientes,72.096,38.667,26.940,,,
12,1.01.03.02,Outras Contas a Receber,53.197,55.930,61.135,,,
13,1.01.04,Estoques,,,,,,
14,1.01.05,Ativos Biológicos,,,,,,
15,1.01.06,Tributos a Recuperar,779,3.596,3.048,,,
16,1.01.06.01,Tributos Correntes a Recuperar,779,3.596,3.048,,,
17,1.01.07,Despesas Antecipadas,,,,,,
18,1.01.08,Outros Ativos Circulantes,23.984,1.889,1.078,,,
19,1.01.08.01,Ativos Não-Correntes a Venda,,,,,,
20,1.01.08.02,Ativos de Operações Descontinuadas,,,,,,
21,1.01.08.03,Outros,23.984,1.889,1.078,,,
22,1.01.08.03.01,Derivativos,2.391,1.850,0,,,
23,1.01.08.03.02,Direitos e empréstimos para aquisições,20.050,0,0,,,
24,1.01.08.03.03,Outros ativos circulantes,1.543,39,1.078,,,
25,1.02,Ativo Não Circulante,1.177.256,907.873,906.105,,,
26,1.02.01,Ativo Realizável a Longo Prazo,11.411,15.550,19.456,,,
27,1.02.01.01,Aplicações Financeiras Avaliadas a Valor Justo através do Resultado,,,,,,
28,1.02.01.01.01,Títulos Designados a Valor Justo,,,,,,
29,1.02.01.02,Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes,,,,,,
30,1.02.01.03,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
31,1.02.01.04,Contas a Receber,,,,,,
32,1.02.01.04.01,Clientes,,,,,,
33,1.02.01.04.02,Outras Contas a Receber,,,,,,
34,1.02.01.05,Estoques,,,,,,
35,1.02.01.06,Ativos Biológicos,,,,,,
36,1.02.01.07,Tributos Diferidos,1.584,1.584,1.584,,,
37,1.02.01.07.01,Imposto de Renda e Contribuição Social Diferidos,1.584,1.584,1.584,,,
38,1.02.01.08,Despesas Antecipadas,,,,,,
39,1.02.01.09,Créditos com Partes Relacionadas,9.751,9.446,9.891,,,
40,1.02.01.09.01,Créditos com Coligadas,,,,,,
41,1.02.01.09.02,Créditos com Controladas,9.751,9.446,9.891,,,
42,1.02.01.09.03,Créditos com Controladores,,,,,,
43,1.02.01.09.04,Créditos com Outras Partes Relacionadas,,,,,,
44,1.02.01.10,Outros Ativos Não Circulantes,76,4.520,7.981,,,
45,1.02.01.10.01,Ativos Não-Correntes a Venda,,,,,,
46,1.02.01.10.02,Ativos de Operações Descontinuadas,,,,,,
47,1.02.01.10.03,Depósitos judiciais,76,34,46,,,
48,1.02.01.10.04,Impostos e contribuições a recuperar,0,2.735,7.586,,,
49,1.02.01.10.05,Derivativos,0,901,0,,,
50,1.02.01.10.06,Outros,0,850,349,,,
51,1.02.02,Investimentos,1.114.435,854.564,858.962,,,
52,1.02.02.01,Participações Societárias,1.114.435,854.564,858.962,,,
53,1.02.02.01.01,Participações em Coligadas,,,,,,
54,1.02.02.01.02,Participações em Controladas,1.114.435,854.380,856.230,,,
55,1.02.02.01.03,Participações em Controladas em Conjunto,0,184,2.732,,,
56,1.02.02.01.04,Outros Investimentos,,,,,,
57,1.02.02.02,Propriedades para Investimento,,,,,,
58,1.02.03,Imobilizado,9.985,9.871,6.771,,,
59,1.02.03.01,Imobilizado em Operação,7.333,9.681,6.704,,,
60,1.02.03.02,Direito de Uso em Arrendamento,2.445,0,0,,,
61,1.02.03.02.01,Direito de uso,2.445,0,0,,,
62,1.02.03.03,Imobilizado em Andamento,207,190,67,,,
