,Conta,Descrição,31/12/2018,31/12/2017,31/12/2016,01/01/2018 a 31/12/2018,01/01/2017 a 31/12/2017,01/01/2016 a 31/12/2016
0,1,Ativo Total,2.491.786,2.518.399,3.997.999,,,
1,1.01,Ativo Circulante,1.432.871,1.303.963,2.893.958,,,
2,1.01.01,Disponibilidades,6.455,8.557,35.533,,,
3,1.01.02,Aplicações Interfinanceiras de Liquidez,770.529,328.671,948.779,,,
4,1.01.02.01,Aplicações no Mercado Aberto,755.996,250.576,752.628,,,
5,1.01.02.02,Aplicações em Depósitos Interfinanceiros,14.533,78.095,196.151,,,
6,1.01.03,Títulos e Valores Mobiliários,489.638,647.283,1.097.811,,,
7,1.01.03.01,Carteira Própria,328.029,540.024,740.207,,,
8,1.01.03.02,Vinculados a Compromissos de Recompra,69.680,11.586,167.865,,,
9,1.01.03.03,Vinculados a Prestação de Garantias,91.929,95.642,186.252,,,
10,1.01.03.04,Instrumentos Financeiros Derivativos,0,31,3.487,,,
11,1.01.03.05,Vinculados ao BACEN,,,,,,
12,1.01.04,Relações Interfinanceiras,367,541,721,,,
13,1.01.04.01,Pagamentos e Recebimentos a Liquidar,,,,,,
14,1.01.04.02,Créditos Vinculados - Depósitos no Bacen,360,540,720,,,
15,1.01.04.03,Créditos Vinculados - Convênios,7,1,1,,,
16,1.01.05,Relações Interdependências,,,,,,
17,1.01.06,Operações de Crédito,82.768,226.738,672.589,,,
18,1.01.06.01,Setor Privado,165.733,237.405,679.100,,,
19,1.01.06.02,Setor Público,,,,,,
20,1.01.06.03,Provisão para Créd de Liq Duvidosa,-82.965,-10.667,-9.967,,,
21,1.01.06.04,Operações de crédito vinculadas a cessão,0,0,3.456,,,
22,1.01.07,Operações de Arrendamento Mercantil,,,,,,
23,1.01.08,Outros Créditos,82.671,92.059,137.422,,,
24,1.01.08.01,Carteira de Câmbio,56.177,52.675,79.625,,,
25,1.01.08.02,Rendas a Receber,799,720,449,,,
26,1.01.08.03,Negociação e Intermediação de Valores,6.173,17.900,28.278,,,
27,1.01.08.04,Diversos,20.199,24.198,29.851,,,
28,1.01.08.05,Créditos por Avais e Fianças Honradas,,,,,,
29,1.01.08.06,Provisão para Créd de Liq Duvidosa,-677,-3.434,-781,,,
30,1.01.09,Outros Valores e Bens,443,114,1.103,,,
31,1.01.09.01,Bens Não de Uso Próprio,,,,,,
32,1.01.09.02,Provisão para Desvalorizações,,,,,,
33,1.01.09.03,Despesas Antecipadas,443,114,1.103,,,
34,1.02,Ativo Realizável a Longo Prazo,874.782,990.641,884.891,,,
35,1.02.01,Aplicações Interfinanceiras de Liquidez,,,,,,
