,Conta,Descrição,31/12/2014,31/12/2013,31/12/2012,01/01/2014 a 31/12/2014,01/01/2013 a 31/12/2013,01/01/2012 a 31/12/2012
0,1,Ativo Total,14.929.593,13.928.557,12.379.740,,,
1,1.01,Ativo Circulante,7.914.822,8.376.398,8.642.952,,,
2,1.01.01,Disponibilidades,168.322,234.707,181.066,,,
3,1.01.02,Aplicações Interfinanceiras de Liquidez,3.801.616,3.429.025,5.030.442,,,
4,1.01.02.01,Aplicações no Mercado Aberto,3.701.222,3.320.267,5.030.442,,,
5,1.01.02.02,Aplicações em Depósitos Interfinanceiros,100.394,108.758,0,,,
6,1.01.03,Títulos e Valores Mobiliários,773.428,1.187.855,456.401,,,
7,1.01.03.01,Carteira Própria,722.096,467.125,382.048,,,
8,1.01.03.02,Vinculados a Compromisso de Recompra,35.609,676.396,61.234,,,
9,1.01.03.03,Vinculados a Prestação de Garantia,15.723,11.607,13.119,,,
10,1.01.03.04,Vinculados ao Banco Central,0,32.727,0,,,
11,1.01.03.05,Instrumentos Financeiros Derivativos,,,,,,
12,1.01.04,Relações Interfinanceiras,804.465,1.155.843,726.366,,,
13,1.01.04.01,Pagamentos e Recebimentos a Liquidar,264,289,3.209,,,
14,1.01.04.02,Créditos Vinculados - Depósitos no Banco Central do Brasil,799.548,1.151.930,719.751,,,
15,1.01.04.03,Correspondentes,4.632,3.624,3.406,,,
16,1.01.04.04,SFH-Sistema Financeiro de Habitação,21,0,0,,,
17,1.01.05,Relações Interdependências,0,2,4,,,
18,1.01.05.01,Recursos em Trânsito de Terceiros,0,2,0,,,
19,1.01.05.02,Transferências Internas de Recursos,0,0,4,,,
20,1.01.06,Operações de Crédito,1.761.146,1.818.512,1.740.330,,,
21,1.01.06.01,Operações de Crédito - Setor Privado,1.982.706,1.989.591,1.858.261,,,
22,1.01.06.02,(Provisão para Perdas de Operações de Crédito),-221.560,-171.079,-117.931,,,
23,1.01.07,Operações de Arrendamento Mercantil,24.938,38.784,47.013,,,
24,1.01.07.01,Operações de Arrendamentos a Receber - Setor Privado,31.120,42.257,49.646,,,
25,1.01.07.02,(Provisão para Perdas de Arrendamento Mercantil),-6.182,-3.473,-2.633,,,
26,1.01.08,Outros Créditos,559.542,492.165,426.116,,,
27,1.01.08.01,Carteira de Câmbio,271.273,246.191,204.740,,,
28,1.01.08.02,Rendas a Receber,13.835,13.650,12.435,,,
29,1.01.08.03,Diversos,289.670,238.967,213.681,,,
30,1.01.08.04,(Provisão para Perdas em Outros Créditos),-15.236,-6.643,-4.740,,,
31,1.01.09,Outros Valores e Bens,21.365,19.505,35.214,,,
32,1.01.09.01,Outros Valores e Bens,18.612,16.038,31.378,,,
33,1.01.09.02,(Provisão para Desvalorização),-1.099,-585,-467,,,
34,1.01.09.03,Despesas Antecipadas,3.852,4.052,4.303,,,
35,1.02,Ativo Realizável a Longo Prazo,6.795.439,5.343.249,3.533.929,,,
36,1.02.01,Aplicações Interfinanceiras de Liquidez,,,,,,
37,1.02.01.01,Aplicações em Depósitos Interfinanceiros,,,,,,
38,1.02.02,Títulos e Valores Mobiliários,4.482.979,3.243.601,1.612.156,,,
39,1.02.02.01,Carteira Própria,2.884.263,2.588.677,862.661,,,
40,1.02.02.02,Vinculados a Compromisso de Recompra,1.577.499,635.790,749.288,,,
