,Conta,Descrição,31/12/2014,31/12/2013,31/12/2012,01/01/2014 a 31/12/2014,01/01/2013 a 31/12/2013,01/01/2012 a 31/12/2012
0,1,Ativo Total,788.289,729.262,660.5260000000001,,,
1,1.01,Ativo Circulante,383.723,317.947,261.975,,,
2,1.01.01,Caixa e Equivalentes de Caixa,30.003,13.083,23.787,,,
3,1.01.02,Aplicações Financeiras,,,,,,
4,1.01.02.01,Aplicações Financeiras Avaliadas a Valor Justo,,,,,,
5,1.01.02.01.01,Títulos para Negociação,,,,,,
6,1.01.02.01.02,Títulos Disponíveis para Venda,,,,,,
7,1.01.02.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
8,1.01.02.02.01,Títulos Mantidos até o Vencimento,,,,,,
9,1.01.03,Contas a Receber,144.047,139.873,92.81299999999999,,,
10,1.01.03.01,Clientes,,,,,,
11,1.01.03.01.01,Clientes Vários,,,,,,
12,1.01.03.01.02,Efeitos a Faturar Ajustes IFRS,,,,,,
13,1.01.03.01.03,Efeitos a Faturar Ajustes IFRS (Adiantamento Clientes),,,,,,
14,1.01.03.02,Outras Contas a Receber,,,,,,
15,1.01.04,Estoques,86.197,91.43700000000001,89.935,,,
16,1.01.04.01,Estoques Materiais,,,,,,
17,1.01.04.02,Cpv Contratos Construção Ajustes IFRS,,,,,,
18,1.01.05,Ativos Biológicos,,,,,,
19,1.01.06,Tributos a Recuperar,,,,,,
20,1.01.06.01,Tributos Correntes a Recuperar,,,,,,
21,1.01.07,Despesas Antecipadas,3.86,1.8780000000000001,1.213,,,
22,1.01.08,Outros Ativos Circulantes,119.616,71.676,54.227,,,
23,1.01.08.01,Ativos Não-Correntes a Venda,,,,,,
24,1.01.08.02,Ativos de Operações Descontinuadas,,,,,,
25,1.01.08.03,Outros,119.616,71.676,54.227,,,
26,1.01.08.03.01,Dividendos e Juros s/capital proprio a receber,,,,,,
27,1.01.08.03.02,Tributos a Recuperar,26.421,18.811,11.379000000000001,,,
