,Conta,Descrição,31/12/2011,31/12/2010,31/12/2009,01/01/2011 a 31/12/2011,01/01/2010 a 31/12/2010,01/01/2009 a 31/12/2009
0,1,Ativo Total,4.937.366,5.007.255,5.322.455,,,
1,1.01,Ativo Circulante,299.943,129.271,497.118,,,
2,1.01.01,Caixa e Equivalentes de Caixa,275,32,44,,,
3,1.01.02,Aplicações Financeiras,246.758,54.754,348.957,,,
4,1.01.02.01,Aplicações Financeiras Avaliadas a Valor Justo,246.758,54.754,348.957,,,
5,1.01.02.01.01,Títulos para Negociação,,,,,,
6,1.01.02.01.02,Títulos Disponíveis para Venda,246.758,54.754,348.957,,,
7,1.01.02.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
8,1.01.02.02.01,Títulos Mantidos até o Vencimento,,,,,,
9,1.01.03,Contas a Receber,,,,,,
10,1.01.03.01,Clientes,,,,,,
11,1.01.03.02,Outras Contas a Receber,,,,,,
12,1.01.04,Estoques,,,,,,
13,1.01.05,Ativos Biológicos,,,,,,
14,1.01.06,Tributos a Recuperar,12.988,30.259,18.320,,,
15,1.01.06.01,Tributos Correntes a Recuperar,12.988,30.259,18.320,,,
16,1.01.06.01.01,Imposto de Renda e Contribuição Social Compensáveis,12.987,30.259,18.320,,,
17,1.01.06.01.02,Outros Tributos Compensáveis,1,0,0,,,
18,1.01.07,Despesas Antecipadas,4,6,50,,,
19,1.01.08,Outros Ativos Circulantes,39.918,44.220,129.747,,,
20,1.01.08.01,Ativos Não-Correntes a Venda,,,,,,
21,1.01.08.02,Ativos de Operações Descontinuadas,,,,,,
22,1.01.08.03,Outros,39.918,44.220,129.747,,,
23,1.01.08.03.01,Dividendos e Juros sobre Capital Próprio a Receber,39.481,43.785,129.311,,,
24,1.01.08.03.02,Outros Créditos,437,435,436,,,
25,1.02,Ativo Não Circulante,4.637.423,4.877.984,4.825.337,,,
26,1.02.01,Ativo Realizável a Longo Prazo,69.897,13.441,8.497,,,
27,1.02.01.01,Aplicações Financeiras Avaliadas a Valor Justo,,,,,,
28,1.02.01.01.01,Títulos para Negociação,,,,,,
29,1.02.01.01.02,Títulos Disponíveis para Venda,,,,,,
30,1.02.01.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
31,1.02.01.02.01,Títulos Mantidos até o Vencimento,,,,,,
32,1.02.01.03,Contas a Receber,,,,,,
33,1.02.01.03.01,Clientes,,,,,,
