,Conta,Descrição,31/12/2018,31/12/2017,31/12/2016,01/01/2018 a 31/12/2018,01/01/2017 a 31/12/2017,01/01/2016 a 31/12/2016
0,1,Ativo Total,6.354.508,5.523.290,4.099.579,,,
1,1.01,Ativo Circulante,1.393.190,1.415.112,776.479,,,
2,1.01.01,Caixa e Equivalentes de Caixa,103.591,44.294,72.086,,,
3,1.01.02,Aplicações Financeiras,848.268,1.067.545,505.531,,,
4,1.01.02.01,Aplicações Financeiras Avaliadas a Valor Justo através do Resultado,848.268,1.067.545,505.531,,,
5,1.01.02.01.01,Títulos para Negociação,848.268,1.067.545,505.531,,,
6,1.01.02.01.02,Títulos Designados a Valor Justo,,,,,,
7,1.01.02.02,Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes,,,,,,
8,1.01.02.03,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
9,1.01.03,Contas a Receber,378.042,255.270,151.817,,,
10,1.01.03.01,Clientes,378.042,255.270,146.897,,,
11,1.01.03.01.01,Contas a Receber de Clientes,378.042,255.270,146.897,,,
12,1.01.03.02,Outras Contas a Receber,0,0,4.920,,,
13,1.01.03.02.01,Contas a Receber de Partes Relacionadas,0,0,4.920,,,
14,1.01.04,Estoques,,,,,,
15,1.01.05,Ativos Biológicos,,,,,,
16,1.01.06,Tributos a Recuperar,13.822,30.078,44.346,,,
17,1.01.06.01,Tributos Correntes a Recuperar,13.822,30.078,44.346,,,
18,1.01.06.01.01,Tributos e Contribuições Sociais Compensáveis,13.822,30.078,44.346,,,
19,1.01.07,Despesas Antecipadas,,,,,,
20,1.01.08,Outros Ativos Circulantes,49.467,17.925,2.699,,,
21,1.01.08.01,Ativos Não-Correntes a Venda,,,,,,
22,1.01.08.02,Ativos de Operações Descontinuadas,,,,,,
23,1.01.08.03,Outros,49.467,17.925,2.699,,,
24,1.01.08.03.02,Instrumentos Financeiros Derivativos,2.723,14.030,0,,,
25,1.01.08.03.03,Cauções e Depósitos Vinculados,35.410,678,643,,,
26,1.01.08.03.04,Outros Créditos,11.334,3.217,2.056,,,
27,1.02,Ativo Não Circulante,4.961.318,4.108.178,3.323.100,,,
28,1.02.01,Ativo Realizável a Longo Prazo,208.321,292.629,177.942,,,
29,1.02.01.01,Aplicações Financeiras Avaliadas a Valor Justo através do Resultado,,,,,,
30,1.02.01.01.01,Títulos Designados a Valor Justo,,,,,,
31,1.02.01.02,Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes,,,,,,
32,1.02.01.03,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
33,1.02.01.04,Contas a Receber,13.075,13.075,13.075,,,
34,1.02.01.04.01,Clientes,13.075,13.075,13.075,,,
35,1.02.01.04.02,Outras Contas a Receber,,,,,,
36,1.02.01.05,Estoques,,,,,,
37,1.02.01.06,Ativos Biológicos,,,,,,
38,1.02.01.07,Tributos Diferidos,123.576,140.922,159.665,,,
39,1.02.01.07.01,Imposto de Renda e Contribuição Social Diferidos,,,,,,
40,1.02.01.07.04,Créditos Fiscais de Ágios Incorporados,123.576,140.922,159.665,,,
41,1.02.01.08,Despesas Antecipadas,,,,,,
42,1.02.01.09,Créditos com Partes Relacionadas,,,,,,
43,1.02.01.09.01,Créditos com Coligadas,,,,,,
44,1.02.01.09.02,Créditos com Controladas,,,,,,
45,1.02.01.09.03,Créditos com Controladores,,,,,,
46,1.02.01.09.04,Créditos com Outras Partes Relacionadas,,,,,,
47,1.02.01.10,Outros Ativos Não Circulantes,71.670,138.632,5.202,,,
48,1.02.01.10.01,Ativos Não-Correntes a Venda,,,,,,
49,1.02.01.10.02,Ativos de Operações Descontinuadas,,,,,,
50,1.02.01.10.04,Cauções e Depósitos Vinculados,69.641,138.003,4.465,,,
51,1.02.01.10.06,Tributos e Contribuições Sociais Compensáveis,225,467,698,,,
52,1.02.01.10.08,Instrumentos Financeiros Derivativos,0,78,0,,,
53,1.02.01.10.09,Outros Créditos,1.804,84,39,,,
54,1.02.02,Investimentos,1.797.605,745.222,0,,,
55,1.02.02.01,Participações Societárias,1.797.605,745.222,0,,,
56,1.02.02.01.01,Participações em Coligadas,,,,,,
57,1.02.02.01.02,Participações em Controladas,1.797.605,745.222,0,,,
58,1.02.02.01.03,Participações em Controladas em Conjunto,,,,,,
59,1.02.02.01.04,Outros Investimentos,,,,,,
60,1.02.02.02,Propriedades para Investimento,,,,,,
61,1.02.03,Imobilizado,2.912.681,3.028.051,3.089.307,,,
62,1.02.03.01,Imobilizado em Operação,2.877.990,2.940.028,2.946.768,,,
63,1.02.03.01.01,Imobilizado em Serviço,2.875.891,2.942.710,2.949.450,,,
64,1.02.03.01.02,Obrigações Especiais,0,-4.781,-4.781,,,
65,1.02.03.01.03,Imóveis Destinados a Uso Futuro,2.099,2.099,2.099,,,
66,1.02.03.02,Direito de Uso em Andamento,752,749,600,,,
67,1.02.03.03,Imobilizado em Andamento,33.939,87.274,141.939,,,
68,1.02.04,Intangível,42.711,42.276,55.851,,,
69,1.02.04.01,Intangíveis,42.711,42.276,55.851,,,
