,Conta,Descrição,31/12/2010,31/12/2009,31/12/2008,01/01/2010 a 31/12/2010,01/01/2009 a 31/12/2009,01/01/2008 a 31/12/2008
45,1.02.05,Operações de Crédito,1.611.532,1.483.815,1.039.425,,,
46,1.02.05.01,Operações de Crédito - Setor Privado,1.644.591,1.537.446,1.085.297,,,
47,1.02.05.02,(Provisão para Perdas de Operações de Crédito),-33.059,-53.631,-45.872,,,
48,1.02.06,Operações de Arrendamento Mercantil,120.277,116.101,109.720,,,
49,1.02.06.01,Operações de Arrendamentos a Receber - Setor Privado,124.626,120.162,112.010,,,
50,1.02.06.02,(Provisão para Perdas de Arrendamento Mercantil),-4.349,-4.061,-2.290,,,
51,1.02.07,Outros Créditos,259.484,223.439,292.660,,,
52,1.02.07.01,Carteira de Câmbio,0,1.849,10,,,
53,1.02.07.02,Diversos,262.794,226.961,301.722,,,
54,1.02.07.03,(Provisão para Perdas de Outros Créditos),-3.310,-5.371,-9.072,,,
55,1.02.08,Outros Valores e Bens,1.458,676,676,,,
56,1.02.08.01,Outros Valores e Bens,520,676,676,,,
57,1.02.08.02,Despesas Antecipadas,938,0,0,,,
58,1.03,Ativo Permanente,157.743,144.773,126.076,,,
59,1.03.01,Investimentos,88.542,77.249,69.606,,,
60,1.03.01.01,Dependências no Exterior,,,,,,
61,1.03.01.02,Participações em Controladas,85.423,74.646,66.400,,,
62,1.03.01.03,Participações em Coligadas e Equiparadas,,,,,,
63,1.03.01.04,Outros Investimentos,4.148,3.632,4.235,,,
64,1.03.01.05,Provisão para Perdas,-1.029,-1.029,-1.029,,,
65,1.03.02,Imobilizado de Uso,64.298,62.276,49.719,,,
66,1.03.02.01,Imóveis de Uso,1.320,1.400,1.646,,,
67,1.03.02.02,Reavaliação de Imóveis de Uso,8.914,9.495,11.679,,,
68,1.03.02.03,Outras Imobilizações de Uso,121.234,109.697,88.013,,,
69,1.03.02.04,(Depreciações Acumuladas),-67.170,-58.316,-51.619,,,
70,1.03.03,Imobilizado de Arrendamento,,,,,,
71,1.03.04,Intangível,4.903,5.248,6.751,,,
72,1.03.04.01,Ativos Intangíveis,11.161,10.436,11.604,,,
73,1.03.04.02,(Amortização Acumulada),-6.258,-5.188,-4.853,,,
74,1.03.05,Diferido,,,,,,
75,2,Passivo Total,9.405.724,8.866.025,8.456.291,,,
76,2.01,Passivo Circulante,6.755.527,6.189.907,6.406.650,,,
77,2.01.01,Depósitos,3.468.925,3.218.294,3.303.248,,,
78,2.01.01.01,Depósitos à Vista,997.715,971.696,1.015.862,,,
79,2.01.01.02,Depósitos de Poupança,1.341.057,1.086.576,975.946,,,
80,2.01.01.03,Depósitos Interfinanceiros,3.900,11.607,22.900,,,
81,2.01.01.04,Depósitos a Prazo,1.125.661,1.147.687,1.286.490,,,
82,2.01.01.05,Outros Depósitos,592,728,2.050,,,
83,2.01.02,Captações no Mercado Aberto,2.625.899,2.375.333,2.473.964,,,
84,2.01.02.01,Carteira Própria,565.900,712.824,608.128,,,
85,2.01.02.02,Carteira de Terceiros,2.059.999,1.662.509,1.865.836,,,
86,2.01.03,Recursos de Aceites e Emissão de Títulos,30.050,8.576,34.424,,,
87,2.01.03.01,"Recursos de Aceites Cambiais; Letras Imobiliárias, Hipotecárias e de Créditos de Deb. e Similares",30.050,8.576,34.424,,,
88,2.01.04,Relações Interfinanceiras,3.038,3.488,2.852,,,
89,2.01.04.01,Recebimentos e Pagamentos a Liquidar,1.046,1.466,1.113,,,
90,2.01.04.02,Correspondentes,1.992,2.022,1.739,,,
91,2.01.05,Relações Interdependências,10.867,12.324,9.714,,,
92,2.01.05.01,Recursos em Trânsito de Terceiros,10.810,12.159,9.714,,,
93,2.01.05.02,Transferências Internas de Recursos,57,165,0,,,
94,2.01.06,Obrigações por Empréstimos,199.583,232.060,332.616,,,
95,2.01.06.01,Empréstimos no Exterior,199.583,232.060,332.616,,,
96,2.01.07,Obrigações por Repasse do País,160.468,91.003,58.683,,,
97,2.01.07.01,BNDES,5.401,0,0,,,
98,2.01.07.02,FINAME,37.906,33.462,20.229,,,
99,2.01.07.03,Outras Instituições,117.161,57.541,38.454,,,
100,2.01.08,Obrigações por Repasse do Exterior,,,,,,
101,2.01.09,Outras Obrigações,256.697,248.829,191.149,,,
102,2.01.09.01,Cobrança e Arrecadação de Tributos e Assemelhados,2.373,1.672,2.050,,,
103,2.01.09.02,Carteira de Câmbio,1.942,994,41.401,,,
104,2.01.09.03,Sociais e Estatutárias,21.277,14.473,20.411,,,
105,2.01.09.04,Fiscais e Previdenciárias,12.099,14.001,11.692,,,
106,2.01.09.05,Instrumentos Financeiros e Derivativos,1,0,0,,,
107,2.01.09.06,Diversas,219.005,217.689,115.595,,,
108,2.02,Passivo Exigível a Longo Prazo,1.857.897,2.008.608,1.481.062,,,
109,2.02.01,Depósitos,1.644.584,1.798.131,1.214.709,,,
110,2.02.01.01,Depósitos a Prazo,1.644.584,1.798.131,1.214.709,,,
111,2.02.02,Captações no Mercado Aberto,,,,,,
112,2.02.03,Recursos de Aceites e Emissão de Títulos,0,0,1.306,,,
113,2.02.03.01,"Recursos de Aceites Cambiais; Letras Imobiliárias, Hipotecárias e Créditos de Deb. e Similares",0,0,1.306,,,
114,2.02.04,Relações Interfinanceiras,,,,,,
115,2.02.05,Relações Interdependências,,,,,,
116,2.02.06,Obrigações por Empréstimos,4.179,0,0,,,
117,2.02.06.01,Empréstimos no Exterior,4.179,0,0,,,
118,2.02.06.02,Empréstimos no País - Instituições Oficiais,,,,,,
119,2.02.07,Obrigações por Repasse do País,100.454,128.643,121.832,,,
120,2.02.07.01,BNDES,6.322,0,0,,,
121,2.02.07.02,FINAME,90.770,90.885,90.854,,,
122,2.02.07.03,Outras Instituições,3.362,37.758,30.978,,,
123,2.02.08,Obrigações por Repasse do Exterior,,,,,,
124,2.02.09,Outras Obrigações,108.680,81.834,143.215,,,
125,2.02.09.01,Fiscais e Previdenciárias,59.459,46.660,24.054,,,
126,2.02.09.02,Diversas,49.221,35.174,119.161,,,
127,2.02.09.03,Carteira de Câmbio,,,,,,
128,2.02.09.04,Sociais e Estatutárias,,,,,,
129,2.03,Resultados de Exercícios Futuros,1.131,1.063,1.210,,,
130,2.05,Patrimônio Líquido,791.169,666.447,567.369,,,
131,2.05.01,Capital Social Realizado,436.368,436.368,436.368,,,
132,2.05.01.01,De Domiciliados no País,436.368,436.368,436.368,,,
133,2.05.02,Reservas de Capital,,,,,,
134,2.05.02.01,Reserva de Ágio por Subscrição de Ações,,,,,,
135,2.05.02.02,Reserva de Atualização de Títulos Patrimoniais,,,,,,
136,2.05.03,Reservas de Reavaliação,5.381,5.974,7.881,,,
137,2.05.03.01,Ativos Próprios,5.351,5.941,7.690,,,
138,2.05.03.02,Controladas/Coligadas e Equiparadas,30,33,191,,,
139,2.05.04,Reservas de Lucro,352.551,225.069,123.103,,,
140,2.05.04.01,Legal,23.040,14.689,8.065,,,
141,2.05.04.02,Estatutária,329.511,210.380,115.038,,,
142,2.05.04.03,Para Contingências,,,,,,
143,2.05.04.04,De Lucros a Realizar,,,,,,
144,2.05.04.05,Retenção de Lucros,,,,,,
145,2.05.04.06,Especial p/ Dividendos Não Distribuídos,,,,,,
146,2.05.04.07,Outras Reservas de Lucro,,,,,,
147,2.05.05,Ajustes de Avaliação Patrimonial,-3.131,-964,17,,,
148,2.05.05.01,Ajustes de Títulos e Valores Mobiliários,-3.131,-964,17,,,
149,2.05.05.02,Ajustes Acumulados de Conversão,,,,,,
150,2.05.05.03,Ajustes de Combinação de Negócios,,,,,,
151,2.05.06,Lucros/Prejuízos Acumulados,,,,,,
152,3.01,Receitas da Intermediação Financeira,,,,1.145.863,1.183.923,1.125.639
153,3.01.01,Operações de Crédito,,,,669.517,633.583,453.368
154,3.01.02,Resultado de Operações de Arrendamento Mercantil,,,,25.950,26.164,20.553
155,3.01.03,Resultado de Operações com Títulos e Valores Mobiliários,,,,411.057,475.354,584.157
156,3.01.04,Resultado com Instrumentos Financeiros e Derivativos,,,,506,1.165,1.751
157,3.01.05,Resultado de Operações de Câmbio,,,,12.466,16.964,12.623
158,3.01.06,Resultado das Aplicações Compulsórias,,,,26.367,30.693,53.187
159,3.02,Despesas da Intermediação Financeira,,,,-661.605,-818.432,-757.627
160,3.02.01,Operações de Captação no Mercado,,,,-591.356,-611.968,-699.318
161,3.02.02,Operações de Empréstimos e Repasses,,,,-9.529,-10.288,-6.379
162,3.02.03,"Provisão para Perdas em Operações de Crédito, Arrendamento Mercantil e Outros Créditos",,,,-60.720,-196.176,-51.930
163,3.03,Resultado Bruto Intermediação Financeira,,,,484.258,365.491,368.012
164,3.04,Outras Despesas/Receitas Operacionais,,,,-232.133,-166.359,-179.623
165,3.04.01,Receitas de Prestação de Serviços,,,,190.237,177.630,179.024
166,3.04.02,Despesas de Pessoal,,,,-187.646,-166.994,-174.827
167,3.04.03,Outras Despesas Administrativas,,,,-178.404,-160.261,-143.789
168,3.04.04,Despesas Tributárias,,,,-44.786,-43.813,-36.141
169,3.04.05,Outras Receitas Operacionais,,,,50.067,75.305,32.555
170,3.04.06,Outras Despesas Operacionais,,,,-76.284,-64.131,-45.081
171,3.04.07,Resultado da Equivalência Patrimonial,,,,14.683,15.905,8.636
172,3.05,Resultado Operacional,,,,252.125,199.132,188.389
173,3.06,Resultado Não Operacional,,,,6.731,2.828,1.775
174,3.06.01,Receitas,,,,13.020,6.140,4.919
175,3.06.02,Despesas,,,,-6.289,-3.312,-3.144
176,3.07,Resultado Antes Tributação/Participações,,,,258.856,201.960,190.164
177,3.08,Provisão para IR e Contribuição Social,,,,-77.891,-58.256,-20.347
178,3.08.01,Provisão para Imposto de Renda - Valores Correntes,,,,-23.420,-30.793,-17.465
179,3.08.02,Provisão para Imposto de Renda - Valores Diferidos,,,,-4.401,-6.150,-6.567
180,3.08.03,Provisão para Contribuição Social - Valores Correntes,,,,-16.864,-22.236,-13.121
181,3.08.04,Ativo Fiscal Diferido - Imposto de Renda,,,,-20.260,1.232,404
182,3.08.05,Ativo Fiscal Diferido - Contribuição Social,,,,-12.946,-309,16.402
183,3.09,IR Diferido,,,,,,
184,3.10,Participações/Contribuições Estatutárias,,,,-13.942,-11.208,-8.532
185,3.10.01,Participações,,,,-13.942,-11.208,-8.532
186,3.10.02,Contribuições,,,,,,
187,3.11,Reversão dos Juros sobre Capital Próprio,,,,,,
188,3.13,Lucro/Prejuízo do Período,,,,167.023,132.496,161.285
189,3.99,Lucro por Ação - (R$ / Ação),,,,110254,087463,106467
