,Conta,Descrição,31/12/2015,31/12/2014,31/12/2013,01/01/2015 a 31/12/2015,01/01/2014 a 31/12/2014,01/01/2013 a 31/12/2013
0,1,Ativo Total,190.863,199.752,204.563,,,
1,1.01,Ativo Circulante,127.853,131.563,152.868,,,
2,1.01.01,Caixa e Equivalentes de Caixa,107.113,110.829,108.366,,,
3,1.01.01.01,Disponivel,256.0,1.064,567.0,,,
4,1.01.01.02,Aplicações financeiras renda fixa,106.85700000000001,109.765,107.79899999999999,,,
5,1.01.02,Aplicações Financeiras,0.0,0.0,24.76,,,
6,1.01.02.01,Aplicações Financeiras Avaliadas a Valor Justo,0.0,0.0,24.76,,,
7,1.01.02.01.01,Títulos para Negociação,0.0,0.0,24.76,,,
8,1.01.02.01.02,Títulos Disponíveis para Venda,,,,,,
9,1.01.02.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
10,1.01.02.02.01,Títulos Mantidos até o Vencimento,,,,,,
11,1.01.03,Contas a Receber,6.273,12.298,14.009,,,
12,1.01.03.01,Clientes,5.152,11.378,13.31,,,
13,1.01.03.02,Outras Contas a Receber,1.121,920.0,699.0,,,
14,1.01.04,Estoques,13.972000000000001,7.274,5.098,,,
15,1.01.05,Ativos Biológicos,,,,,,
16,1.01.06,Tributos a Recuperar,408.0,915.0,566.0,,,
17,1.01.06.01,Tributos Correntes a Recuperar,408.0,915.0,566.0,,,
18,1.01.06.01.01,Tributos Correntes a Recuperar,0.0,643.0,396.0,,,
19,1.01.06.01.02,Tributos Antecipados a Recuperar,408.0,272.0,170.0,,,
20,1.01.07,Despesas Antecipadas,87.0,247.0,69.0,,,
21,1.01.08,Outros Ativos Circulantes,,,,,,
22,1.01.08.01,Ativos Não-Correntes a Venda,,,,,,
23,1.01.08.02,Ativos de Operações Descontinuadas,,,,,,
24,1.01.08.03,Outros,,,,,,
25,1.02,Ativo Não Circulante,63.01,68.189,51.695,,,
26,1.02.01,Ativo Realizável a Longo Prazo,18.953,25.340999999999998,9.48,,,
27,1.02.01.01,Aplicações Financeiras Avaliadas a Valor Justo,13.015999999999998,17.618,62.0,,,
28,1.02.01.01.01,Títulos para Negociação,,,,,,
29,1.02.01.01.02,Títulos Disponíveis para Venda,,,,,,
30,1.02.01.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
31,1.02.01.02.01,Títulos Mantidos até o Vencimento,,,,,,
32,1.02.01.03,Contas a Receber,,,,,,
33,1.02.01.03.01,Clientes,,,,,,
34,1.02.01.03.02,Outras Contas a Receber,,,,,,
35,1.02.01.04,Estoques,,,,,,
36,1.02.01.05,Ativos Biológicos,,,,,,
37,1.02.01.06,Tributos Diferidos,5.474,6.2379999999999995,7.903,,,
38,1.02.01.06.01,Imposto de Renda e Contribuição Social Diferidos,2.346,1.921,2.057,,,
39,1.02.01.06.02,ICMS a Recuperar,3.128,4.317,5.846,,,
40,1.02.01.07,Despesas Antecipadas,,,,,,
41,1.02.01.08,Créditos com Partes Relacionadas,,,,,,
42,1.02.01.08.01,Créditos com Coligadas,,,,,,
43,1.02.01.08.02,Créditos com Controladas,,,,,,
44,1.02.01.08.03,Créditos com Controladores,,,,,,
45,1.02.01.08.04,Créditos com Outras Partes Relacionadas,,,,,,
46,1.02.01.09,Outros Ativos Não Circulantes,463.0,1.485,1.515,,,
47,1.02.01.09.01,Ativos Não-Correntes a Venda,,,,,,
48,1.02.01.09.02,Ativos de Operações Descontinuadas,,,,,,
49,1.02.01.09.03,Depósitos para recursos,463.0,1.485,1.515,,,
50,1.02.02,Investimentos,43.31,42.167,41.346000000000004,,,
51,1.02.02.01,Participações Societárias,43.31,42.167,41.346000000000004,,,
52,1.02.02.01.01,Participações em Coligadas,,,,,,
53,1.02.02.01.02,Participações em Controladas,43.31,42.167,41.346000000000004,,,
54,1.02.02.01.03,Participações em Controladas em Conjunto,,,,,,
55,1.02.02.01.04,Outras Participações Societárias,,,,,,
56,1.02.02.02,Propriedades para Investimento,,,,,,
57,1.02.03,Imobilizado,747.0,681.0,869.0,,,
58,1.02.03.01,Imobilizado em Operação,747.0,681.0,869.0,,,
59,1.02.03.02,Imobilizado Arrendado,,,,,,
60,1.02.03.03,Imobilizado em Andamento,,,,,,
61,1.02.04,Intangível,,,,,,
62,1.02.04.01,Intangíveis,,,,,,
63,1.02.04.01.01,Contrato de Concessão,,,,,,
64,1.02.05,Diferido,,,,,,
65,2,Passivo Total,190.863,199.752,204.563,,,
66,2.01,Passivo Circulante,4.393,8.095,6.822,,,
67,2.01.01,Obrigações Sociais e Trabalhistas,308.0,397.0,337.0,,,
68,2.01.01.01,Obrigações Sociais,102.0,131.0,111.0,,,
69,2.01.01.02,Obrigações Trabalhistas,206.0,266.0,226.0,,,
70,2.01.02,Fornecedores,495.0,905.0,933.0,,,
71,2.01.02.01,Fornecedores Nacionais,495.0,905.0,933.0,,,
72,2.01.02.02,Fornecedores Estrangeiros,,,,,,
73,2.01.03,Obrigações Fiscais,689.0,2.363,660.0,,,
