,Conta,Descrição,31/12/2017,31/12/2016,31/12/2015,01/01/2017 a 31/12/2017,01/01/2016 a 31/12/2016,01/01/2015 a 31/12/2015
0,1,Ativo Total,10.801.972,9.969.494,9.231.340,,,
1,1.01,Ativo Circulante,2.832.935,1.991.391,2.028.069,,,
2,1.01.01,Caixa e Equivalentes de Caixa,2.429.600,665.538,59.784,,,
3,1.01.02,Aplicações Financeiras,,,,,,
4,1.01.02.01,Aplicações Financeiras Avaliadas a Valor Justo,,,,,,
5,1.01.02.01.01,Títulos para Negociação,,,,,,
6,1.01.02.01.02,Títulos Disponíveis para Venda,,,,,,
7,1.01.02.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
8,1.01.02.02.01,Títulos Mantidos até o Vencimento,,,,,,
9,1.01.03,Créditos das Operações,,,,,,
10,1.01.03.01,Seguros e Resseguros,,,,,,
11,1.01.03.02,Previdência Complementar,,,,,,
12,1.01.03.03,Capitalização,,,,,,
13,1.01.03.04,Outras Operações,,,,,,
14,1.01.04,Títulos e Créditos a Receber,,,,,,
15,1.01.05,Outros Valores e Bens,,,,,,
16,1.01.06,Empréstimos e Depósitos Compulsórios,,,,,,
17,1.01.07,Despesas Antecipadas,,,,,,
18,1.01.08,Despesas de Comercialização Diferidas,,,,,,
19,1.01.09,Outros Ativos Circulantes,403.335,1.325.853,1.968.285,,,
20,1.01.09.01,Ativos Não Correntes a Venda,,,,,,
21,1.01.09.02,Ativos de Operações Descontinuadas,,,,,,
22,1.01.09.03,Outros,403.335,1.325.853,1.968.285,,,
23,1.01.09.03.01,Dividendos a receber,341.547,1.273.950,1.938.325,,,
24,1.01.09.03.02,Ativos por impostos correntes,56.033,49.018,29.956,,,
25,1.01.09.03.03,Diversos,5.755,2.885,4,,,
26,1.02,Ativo Não Circulante,7.969.037,7.978.103,7.203.271,,,
27,1.02.01,Ativo Realizável a Longo Prazo,28.573,0,0,,,
28,1.02.01.01,Aplicações Financeiras Avaliadas a Valor Justo,567,0,0,,,
29,1.02.01.01.01,Títulos para Negociação,,,,,,
30,1.02.01.01.02,Títulos Disponíveis para Venda,,,,,,
31,1.02.01.01.03,Ativos financeiros ao valor justo por meio do resultado,567,0,0,,,
32,1.02.01.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,,,,,,
33,1.02.01.02.01,Títulos Mantidos até o Vencimento,,,,,,
34,1.02.01.03,Créditos das Operações,,,,,,
35,1.02.01.04,Títulos e Créditos a Receber,,,,,,
36,1.02.01.05,Outros Valores e Bens,,,,,,
37,1.02.01.06,Empréstimos e Depósitos Compulsórios,,,,,,
38,1.02.01.07,Despesas Antecipadas,,,,,,
39,1.02.01.08,Despesas de Comercialização Diferidas,,,,,,
40,1.02.01.09,Tributos Diferidos,27.997,0,0,,,
41,1.02.01.10,Outros Ativos Não Circulantes,9,0,0,,,
42,1.02.01.10.01,Ativos Não Correntes a Venda,,,,,,
43,1.02.01.10.02,Ativos de Operações Descontinuadas,,,,,,
44,1.02.02,Investimentos,7.934.919,7.974.319,7.203.271,,,
45,1.02.02.01,Participações Societárias,7.934.919,7.974.319,7.203.271,,,
46,1.02.02.01.01,Participações em Coligadas no País,7.934.919,7.974.319,7.203.271,,,
47,1.02.02.01.02,Participações em Coligadas no Exterior,,,,,,
48,1.02.02.01.03,Participações em Controladas no País,,,,,,
49,1.02.02.01.04,Participações em Controladas no Exterior,,,,,,
50,1.02.02.01.05,Outras Participações Societárias,,,,,,
51,1.02.02.02,Propriedades para Investimento,,,,,,
52,1.02.03,Imobilizado,,,,,,
53,1.02.03.01,Imobilizado em Operação,,,,,,
54,1.02.03.02,Imobilizado Arrendado,,,,,,
55,1.02.03.03,Imobilizado em Andamento,,,,,,
56,1.02.04,Intangível,5.545,3.784,0,,,
57,1.02.05,Diferido,,,,,,
58,2,Passivo Total,10.801.972,9.969.494,9.231.340,,,
59,2.01,Passivo Circulante,1.903.502,1.680.429,1.650.572,,,
60,2.01.01,Contas a Pagar,1.903.502,1.680.429,1.650.572,,,
61,2.01.01.01,Dividendos a pagar,1.890.775,1.670.810,1.634.512,,,
62,2.01.01.02,Valores a pagar a sociedades ligadas,0,0,5.117,,,
63,2.01.01.03,Programa de recompra de ações,0,0,7.543,,,
64,2.01.01.04,Passivos por impostos correntes,3.169,901,134,,,
65,2.01.01.05,Outros,9.558,8.718,3.266,,,
66,2.01.02,Débitos de Operações,,,,,,
